,player,date,team,home,opp,min,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2960,/l/lillada01,2021-03-21,POR,,DAL,29:36,7,16,0,7,5,5,0,1,1,4,1,0,0,2,19,13.9,-29
2961,/l/lillada01,2021-03-23,POR,,BRK,37:52,5,17,3,14,9,9,0,3,3,9,0,0,3,0,22,16.3,+7
2962,/l/lillada01,2021-03-25,POR,@,MIA,38:52,6,19,2,8,8,8,0,3,3,9,0,1,2,3,22,15.8,+10
2963,/l/lillada01,2021-03-28,POR,@,TOR,37:43,7,21,2,7,6,6,1,2,3,11,0,0,2,1,22,16.7,-2
2964,/l/lillada01,2021-03-31,POR,@,DET,36:23,9,19,5,7,10,11,1,3,4,10,1,0,2,2,33,29.7,+16
2965,/l/lillada01,2021-04-02,POR,,MIL,34:14,10,19,5,10,7,10,1,3,4,5,3,1,3,1,32,26.9,-27
2966,/l/lillada01,2021-04-03,POR,,OKC,25:23,6,15,3,7,1,1,1,2,3,6,3,0,3,1,16,13.0,+42
2967,/l/lillada01,2021-04-06,POR,@,LAC,38:09,2,14,1,6,6,7,2,2,4,6,0,1,2,3,11,5.3,-13
2968,/l/lillada01,2021-04-08,POR,@,UTA,33:58,8,21,3,12,4,6,0,5,5,6,0,0,2,3,23,13.2,-16
2969,/l/lillada01,2021-04-10,POR,,DET,34:23,9,20,4,8,5,6,0,3,3,10,0,0,1,1,27,22.7,+20
2970,/l/lillada01,2021-04-11,POR,,MIA,36:39,3,10,3,8,3,4,0,1,1,3,1,1,5,1,12,4.5,-10
2971,/l/lillada01,2021-04-13,POR,,BOS,37:12,9,23,5,13,5,6,0,5,5,10,0,0,5,3,28,17.4,+2
2972,/l/lillada01,2021-04-21,POR,,DEN,37:15,9,23,2,10,2,2,0,4,4,5,2,0,2,0,22,14.2,-5
2973,/l/lillada01,2021-04-23,POR,,MEM,37:12,8,22,3,11,8,10,0,3,3,5,1,0,4,1,27,15.0,-5
2974,/l/lillada01,2021-04-25,POR,,MEM,36:31,8,27,4,10,3,3,2,4,6,5,1,1,1,3,23,12.9,-10
2975,/l/lillada01,2021-04-27,POR,@,IND,31:07,6,14,4,8,7,7,0,4,4,6,1,0,3,1,23,18.6,+32
2976,/l/lillada01,2021-04-28,POR,@,MEM,31:27,6,15,2,9,9,9,0,3,3,5,2,0,3,2,23,17.5,+15
2977,/l/lillada01,2021-04-30,POR,@,BRK,35:57,12,22,8,13,0,0,1,6,7,9,1,0,1,1,32,29.8,+17
2978,/l/lillada01,2021-05-02,POR,@,BOS,39:11,8,18,3,9,7,7,0,6,6,13,1,1,5,3,26,23.0,+17
2979,/l/lillada01,2021-05-03,POR,@,ATL,33:35,11,19,6,11,5,6,0,2,2,8,2,0,3,0,33,28.9,-13
2980,/l/lillada01,2021-05-05,POR,@,CLE,31:19,10,17,6,10,6,7,0,3,3,9,2,0,2,1,32,30.5,+14
2981,/l/lillada01,2021-05-07,POR,,LAL,39:03,12,18,5,9,9,9,0,4,4,7,2,0,4,0,38,34.3,+8
2982,/l/lillada01,2021-05-08,POR,,SAS,31:15,8,17,4,9,10,10,1,3,4,8,0,0,0,1,30,28.1,+17
2983,/l/lillada01,2021-05-10,POR,,HOU,35:35,11,20,6,11,6,6,2,7,9,6,0,0,2,1,34,29.7,+19
2984,/l/lillada01,2021-05-12,POR,@,UTA,37:04,10,20,3,9,7,8,0,2,2,6,0,1,1,1,30,23.7,+5
2985,/l/lillada01,2021-05-13,POR,@,PHO,42:56,16,23,2,6,7,8,0,5,5,5,1,0,3,0,41,33.9,-2
2986,/l/lillada01,2021-05-16,POR,,DEN,31:13,7,13,5,9,3,3,0,3,3,10,0,0,4,2,22,18.8,+24
2987,/m/mccolcj01,2020-12-23,POR,,UTA,34:10,7,19,3,8,6,6,1,3,4,3,0,1,0,3,23,15.7,-11
2988,/m/mccolcj01,2020-12-26,POR,,HOU,43:50,17,30,9,16,1,2,0,3,3,8,1,0,0,1,44,36.5,+8
2989,/m/mccolcj01,2020-12-28,POR,@,LAL,36:54,7,22,3,11,3,3,1,2,3,11,3,1,2,1,20,17.7,+11
2990,/m/mccolcj01,2020-12-30,POR,@,LAC,28:25,8,17,7,11,2,2,0,4,4,3,1,0,1,0,25,19.6,-12
2991,/m/mccolcj01,2021-01-01,POR,@,GSW,33:34,11,21,4,11,2,3,0,1,1,4,3,0,0,2,28,22.6,+30
2992,/m/mccolcj01,2021-01-03,POR,@,GSW,37:58,10,23,2,8,6,8,1,8,9,5,2,0,1,4,28,21.1,-17
2993,/m/mccolcj01,2021-01-05,POR,,CHI,35:56,10,21,6,14,0,0,0,5,5,4,3,0,5,3,26,16.4,0
2994,/m/mccolcj01,2021-01-07,POR,,MIN,25:32,6,14,4,9,4,4,0,3,3,4,0,1,1,1,20,15.6,+33
2995,/m/mccolcj01,2021-01-09,POR,@,SAC,29:19,13,22,6,11,5,5,0,3,3,3,2,0,1,3,37,29.6,+26
2996,/m/mccolcj01,2021-01-11,POR,,TOR,38:59,10,19,5,11,5,6,1,5,6,5,1,0,0,3,30,25.8,-7
2997,/m/mccolcj01,2021-01-13,POR,@,SAC,42:33,10,23,6,16,2,4,2,5,7,10,0,0,1,3,28,22.8,+8
2998,/m/mccolcj01,2021-01-14,POR,,IND,34:04,8,18,4,10,2,2,1,2,3,4,1,0,1,3,22,15.5,-7
2999,/m/mccolcj01,2021-01-16,POR,,ATL,18:42,6,11,4,7,0,0,0,0,0,1,0,1,0,1,16,11.7,-6
3000,/m/mccolcj01,2021-03-16,POR,,NOP,26:04,3,11,2,7,2,2,0,4,4,2,0,1,4,1,10,2.4,-8
3001,/m/mccolcj01,2021-03-18,POR,,NOP,20:32,3,16,3,6,2,2,0,2,2,2,1,0,0,0,11,4.0,+7
3002,/m/mccolcj01,2021-03-19,POR,,DAL,27:40,11,23,7,13,3,3,1,3,4,4,0,0,0,2,32,23.9,+11
3003,/m/mccolcj01,2021-03-21,POR,,DAL,23:58,6,15,0,5,1,1,1,1,2,1,1,0,0,1,13,7.2,-24
3004,/m/mccolcj01,2021-03-23,POR,,BRK,38:19,5,19,4,12,2,2,1,4,5,4,0,0,3,0,16,6.4,-3
3005,/m/mccolcj01,2021-03-25,POR,@,MIA,37:40,14,25,6,14,1,2,0,1,1,8,0,1,4,0,35,25.3,+5
3006,/m/mccolcj01,2021-03-26,POR,@,ORL,36:17,8,26,2,11,4,4,1,4,5,7,0,1,3,3,22,10.3,-3
3007,/m/mccolcj01,2021-03-28,POR,@,TOR,38:49,9,18,1,7,4,4,0,7,7,5,2,3,1,2,23,21.9,+4
3008,/m/mccolcj01,2021-03-31,POR,@,DET,35:55,8,16,4,8,4,4,0,3,3,6,1,2,1,1,24,22.1,+14
3009,/m/mccolcj01,2021-04-02,POR,,MIL,36:11,7,16,3,8,1,4,0,2,2,7,3,0,2,4,18,13.3,-5
3010,/m/mccolcj01,2021-04-03,POR,,OKC,25:38,8,14,4,8,0,0,1,3,4,4,1,1,1,1,20,18.1,+43
3011,/m/mccolcj01,2021-04-06,POR,@,LAC,37:24,9,15,2,4,4,5,0,3,3,6,2,0,1,5,24,20.8,-5
3012,/m/mccolcj01,2021-04-08,POR,@,UTA,34:38,8,21,3,10,0,0,2,1,3,2,1,1,0,0,19,12.3,-19
3013,/m/mccolcj01,2021-04-10,POR,,DET,30:34,11,21,3,8,1,1,0,4,4,3,0,1,0,0,26,19.7,+4
3014,/m/mccolcj01,2021-04-11,POR,,MIA,35:43,7,18,3,9,0,0,1,5,6,4,0,0,4,3,17,7.0,-8
3015,/m/mccolcj01,2021-04-13,POR,,BOS,37:10,6,19,4,11,0,0,3,4,7,5,1,0,0,3,16,11.7,+13
3016,/m/mccolcj01,2021-04-16,POR,@,SAS,37:37,13,26,2,6,1,2,0,2,2,6,1,1,2,1,29,19.7,+3
3017,/m/mccolcj01,2021-04-18,POR,@,CHO,39:55,8,22,2,8,4,7,1,5,6,6,2,0,2,3,22,13.8,-9
3018,/m/mccolcj01,2021-04-20,POR,,LAC,36:08,11,26,3,12,3,4,2,3,5,5,2,0,1,1,28,20.2,-9
3019,/m/mccolcj01,2021-04-21,POR,,DEN,38:01,6,13,2,7,0,0,0,9,9,5,2,0,3,4,14,10.9,+1
3020,/m/mccolcj01,2021-04-23,POR,,MEM,38:50,8,16,4,10,2,2,2,7,9,7,1,0,1,2,22,21.6,+8
3021,/m/mccolcj01,2021-04-25,POR,,MEM,37:30,10,21,4,10,3,3,2,0,2,3,0,0,4,3,27,14.6,+6
3022,/m/mccolcj01,2021-04-27,POR,@,IND,24:40,9,13,2,4,0,0,0,2,2,4,0,1,1,2,20,16.8,+6
3023,/m/mccolcj01,2021-04-28,POR,@,MEM,34:28,10,15,4,6,2,3,0,4,4,6,1,0,1,3,26,23.3,+22
3024,/m/mccolcj01,2021-04-30,POR,@,BRK,32:56,4,12,1,3,1,1,0,4,4,1,0,0,2,3,10,1.9,+7
3025,/m/mccolcj01,2021-05-02,POR,@,BOS,37:34,12,20,4,8,5,6,0,5,5,5,0,1,1,0,33,28.1,+13
3026,/m/mccolcj01,2021-05-03,POR,@,ATL,32:24,8,18,2,7,2,2,2,3,5,7,0,1,1,3,20,16.3,-17
3027,/m/mccolcj01,2021-05-05,POR,@,CLE,31:17,3,14,1,5,3,4,0,1,1,5,1,1,1,1,10,5.1,+22
3028,/m/mccolcj01,2021-05-07,POR,,LAL,38:53,7,19,2,7,5,6,0,3,3,4,1,0,0,1,21,14.4,-1
3029,/m/mccolcj01,2021-05-08,POR,,SAS,32:37,10,21,4,9,3,4,1,4,5,2,1,1,1,1,27,19.5,+23
3030,/m/mccolcj01,2021-05-10,POR,,HOU,35:22,8,17,6,10,6,8,0,3,3,7,1,0,1,3,28,23.1,+18
3031,/m/mccolcj01,2021-05-12,POR,@,UTA,38:29,12,22,2,6,0,1,1,3,4,4,0,0,2,1,26,17.0,+15
3032,/m/mccolcj01,2021-05-13,POR,@,PHO,39:20,11,19,5,9,0,0,0,1,1,6,0,0,1,1,27,21.2,+2
3033,/m/mccolcj01,2021-05-16,POR,,DEN,31:06,9,17,5,9,1,1,1,1,2,5,1,0,3,0,24,18.2,+15
3034,/p/powelno01,2020-12-23,TOR,,NOP,23:09,2,11,1,6,7,8,0,1,1,1,1,0,0,4,12,5.1,-13
3035,/p/powelno01,2020-12-26,TOR,@,SAS,17:54,0,5,0,0,0,0,0,1,1,1,2,0,0,2,0,-1.3,-2
3036,/p/powelno01,2020-12-29,TOR,@,PHI,17:39,2,7,2,4,0,0,0,1,1,1,1,1,2,1,6,2.2,-5
3037,/p/powelno01,2020-12-31,TOR,,NYK,34:09,7,13,2,7,1,1,0,4,4,1,2,1,3,2,17,11.5,+28
3038,/p/powelno01,2021-01-02,TOR,@,NOP,24:02,4,10,4,6,0,0,0,2,2,0,0,0,1,2,12,5.4,-1
3039,/p/powelno01,2021-01-04,TOR,,BOS,16:26,1,6,0,2,2,4,0,0,0,0,1,0,0,2,4,-0.4,-15
3040,/p/powelno01,2021-01-06,TOR,@,PHO,26:06,2,7,2,5,7,8,0,1,1,1,1,0,1,1,13,9.1,-10
3041,/p/powelno01,2021-01-08,TOR,@,SAC,26:42,6,8,4,5,6,6,0,2,2,0,2,0,1,0,22,20.4,+4
3042,/p/powelno01,2021-01-10,TOR,@,GSW,22:27,3,8,1,3,2,2,0,3,3,0,1,0,3,3,9,2.3,-10
3043,/p/powelno01,2021-01-11,TOR,@,POR,20:26,4,9,2,4,0,0,0,3,3,1,0,0,0,2,10,6.1,+9
3044,/p/powelno01,2021-01-14,TOR,,CHO,19:35,5,13,1,8,0,0,1,4,5,1,1,0,2,0,11,5.5,+7
3045,/p/powelno01,2021-01-16,TOR,,CHO,28:24,6,12,6,9,6,6,0,3,3,2,0,1,3,2,24,17.2,+22
3046,/p/powelno01,2021-01-18,TOR,,DAL,22:27,6,11,1,3,4,5,0,2,2,2,1,0,1,2,17,12.5,+15
3047,/p/powelno01,2021-01-20,TOR,,MIA,18:53,3,8,1,5,0,0,0,0,0,0,0,0,1,2,7,0.8,-17
3048,/p/powelno01,2021-01-22,TOR,,MIA,31:41,10,18,3,10,0,0,0,3,3,0,2,0,1,1,23,15.9,+19
3049,/p/powelno01,2021-01-24,TOR,@,IND,36:38,7,18,2,5,4,7,0,2,2,6,0,0,1,2,20,12.0,+15
3050,/p/powelno01,2021-01-25,TOR,@,IND,39:32,8,19,2,7,6,6,1,5,6,6,1,0,1,2,24,19.5,-14
3051,/p/powelno01,2021-01-27,TOR,,MIL,40:54,8,13,5,7,5,6,2,3,5,2,2,0,1,1,26,24.0,-10
3052,/p/powelno01,2021-02-02,TOR,@,ORL,28:40,7,15,4,9,5,5,0,2,2,2,4,0,2,3,23,18.1,+11
3053,/p/powelno01,2021-02-05,TOR,@,BRK,36:12,7,13,3,5,1,1,1,4,5,0,0,1,2,3,18,11.1,+2
3054,/p/powelno01,2021-02-06,TOR,@,ATL,32:12,7,15,1,5,5,6,2,2,4,2,2,0,0,2,20,16.5,-12
3055,/p/powelno01,2021-02-08,TOR,@,MEM,37:05,10,17,6,9,3,3,1,0,1,1,1,0,3,3,29,19.3,+14
3056,/p/powelno01,2021-02-10,TOR,@,WAS,31:42,10,18,3,4,5,5,2,5,7,4,2,0,2,2,28,24.3,+11
3057,/p/powelno01,2021-02-11,TOR,@,BOS,31:45,6,15,0,4,3,3,0,4,4,0,0,0,1,5,15,5.1,-6
3058,/p/powelno01,2021-02-14,TOR,,MIN,36:02,8,12,2,3,4,5,1,4,5,1,0,0,1,0,22,18.0,+9
3059,/p/powelno01,2021-02-16,TOR,@,MIL,34:27,4,7,1,4,2,2,0,3,3,3,1,0,4,2,11,6.9,+19
3060,/p/powelno01,2021-02-18,TOR,@,MIL,30:36,9,12,4,7,7,8,0,4,4,3,2,0,1,5,29,26.1,+12
3061,/p/powelno01,2021-02-19,TOR,@,MIN,37:35,10,19,6,10,5,5,2,4,6,2,2,0,1,0,31,26.7,+12
3062,/p/powelno01,2021-02-21,TOR,,PHI,26:13,3,11,1,4,4,4,0,2,2,1,0,0,6,3,11,-1.4,-26
3063,/p/powelno01,2021-02-23,TOR,,PHI,35:13,9,19,2,9,4,4,1,3,4,6,3,0,3,4,24,18.5,-7
3064,/p/powelno01,2021-02-24,TOR,@,MIA,33:00,6,11,3,6,2,2,0,1,1,3,1,0,3,1,17,11.7,-11
3065,/p/powelno01,2021-02-26,TOR,,HOU,32:48,10,15,4,8,6,6,1,2,3,1,1,1,3,1,30,23.8,+15
3066,/p/powelno01,2021-03-03,TOR,,DET,38:18,14,20,5,8,3,3,0,5,5,1,1,0,4,2,36,26.0,-12
3067,/p/powelno01,2021-03-04,TOR,@,BOS,36:52,7,17,4,10,7,8,0,2,2,4,2,0,1,6,25,17.5,-7
3068,/p/powelno01,2021-03-11,TOR,,ATL,38:55,11,20,6,10,5,7,0,3,3,4,0,0,1,4,33,23.7,+3
3069,/p/powelno01,2021-03-13,TOR,@,CHO,27:36,4,14,3,8,2,2,1,2,3,2,3,0,3,3,13,6.3,-23
3070,/p/powelno01,2021-03-14,TOR,@,CHI,37:00,13,22,3,11,3,5,0,4,4,5,1,1,4,3,32,22.2,-23
3071,/p/powelno01,2021-03-17,TOR,@,DET,37:37,14,18,8,12,7,9,1,2,3,0,0,0,2,4,43,32.9,-11
3072,/p/powelno01,2021-03-19,TOR,,UTA,37:23,6,14,4,8,1,2,1,4,5,1,1,1,2,4,17,9.9,+3
3073,/p/powelno01,2021-03-21,TOR,@,CLE,32:50,7,16,2,7,2,2,0,2,2,0,0,0,2,4,18,6.6,-4
3074,/p/powelno01,2021-03-22,TOR,@,HOU,35:20,8,18,1,8,2,3,0,2,2,3,1,0,3,3,19,8.7,-23
3075,/p/powelno01,2021-03-24,TOR,,DEN,24:57,8,12,3,4,3,4,1,1,2,3,1,1,1,0,22,20.2,+13
3076,/p/powelno01,2021-03-26,POR,@,ORL,35:36,7,13,5,7,3,5,1,1,2,1,2,1,3,4,22,14.7,+4
3077,/p/powelno01,2021-03-28,POR,@,TOR,27:10,3,6,1,2,6,9,0,3,3,0,1,0,2,4,13,7.1,+9
3078,/p/powelno01,2021-03-31,POR,@,DET,33:38,5,10,1,3,3,3,0,3,3,2,3,2,1,3,14,13.5,+21
3079,/p/powelno01,2021-04-02,POR,,MIL,31:53,5,15,2,7,0,0,3,0,3,2,3,0,2,1,12,7.6,-21
3080,/p/powelno01,2021-04-03,POR,,OKC,24:05,6,13,2,5,1,2,2,2,4,1,3,0,0,1,15,13.2,+36
3081,/p/powelno01,2021-04-06,POR,@,LAC,37:25,8,18,2,7,14,15,2,2,4,1,0,0,1,1,32,23.5,-15
3082,/p/powelno01,2021-04-08,POR,@,UTA,33:49,4,10,2,6,3,4,1,4,5,1,1,0,1,3,13,8.6,-8
3083,/p/powelno01,2021-04-10,POR,,DET,32:24,2,10,1,5,4,4,0,3,3,1,0,2,5,3,9,-0.4,0
3084,/p/powelno01,2021-04-11,POR,,MIA,33:16,7,13,1,4,2,2,1,3,4,2,2,0,1,1,17,14.3,-11
3085,/p/powelno01,2021-04-13,POR,,BOS,38:05,8,15,4,8,0,0,1,3,4,3,1,0,1,2,20,15.6,+9
3086,/p/powelno01,2021-04-16,POR,@,SAS,38:17,8,17,2,6,4,4,0,2,2,4,1,1,2,2,22,15.6,-4
3087,/p/powelno01,2021-04-18,POR,@,CHO,39:03,6,16,1,8,4,4,1,2,3,2,2,0,3,4,17,8.3,0
3088,/p/powelno01,2021-04-20,POR,,LAC,39:19,10,20,3,10,0,0,0,1,1,3,1,0,3,3,23,12.2,+3
3089,/p/powelno01,2021-04-21,POR,,DEN,34:20,4,10,1,4,8,8,0,2,2,2,2,0,2,0,17,13.6,+7
3090,/p/powelno01,2021-04-23,POR,,MEM,36:51,5,12,1,3,2,3,1,1,2,2,1,0,0,2,13,8.8,-3
3091,/p/powelno01,2021-04-25,POR,,MEM,34:41,7,15,0,3,3,4,2,3,5,4,3,0,3,6,17,11.6,-9
3092,/p/powelno01,2021-04-27,POR,@,IND,19:58,0,6,0,1,0,0,0,1,1,1,0,0,1,0,0,-4.2,+8
3093,/p/powelno01,2021-04-28,POR,@,MEM,36:37,8,14,2,6,6,6,2,3,5,4,1,1,2,3,24,21.0,+11
3094,/p/powelno01,2021-04-30,POR,@,BRK,33:56,6,13,1,7,6,6,1,1,2,1,1,0,0,0,19,15.0,+12
3095,/p/powelno01,2021-05-02,POR,@,BOS,38:59,8,15,4,6,3,4,0,2,2,3,1,1,0,3,23,18.5,+12
3096,/p/powelno01,2021-05-03,POR,@,ATL,32:22,6,14,3,5,0,0,3,1,4,2,1,0,0,2,15,11.6,-15
3097,/p/powelno01,2021-05-07,POR,,LAL,38:06,6,18,3,8,4,4,0,2,2,1,1,1,2,3,19,8.6,+1
3098,/p/powelno01,2021-05-08,POR,,SAS,30:59,6,13,2,5,4,4,1,5,6,1,0,0,1,3,18,12.0,+24
3099,/p/powelno01,2021-05-10,POR,,HOU,34:50,9,17,3,8,7,9,1,5,6,4,1,0,2,2,28,22.1,+14
3100,/p/powelno01,2021-05-12,POR,@,UTA,38:52,3,11,1,5,0,0,0,4,4,0,1,1,0,4,7,1.8,-1
3101,/p/powelno01,2021-05-13,POR,@,PHO,40:31,4,9,2,3,2,2,0,4,4,3,2,0,2,2,12,9.8,0
3102,/p/powelno01,2021-05-16,POR,,DEN,33:03,5,9,3,5,6,6,0,3,3,1,0,0,2,0,19,14.3,+14
3103,/h/hieldbu01,2020-12-23,SAC,@,DEN,41:07,7,15,5,11,3,3,1,3,4,3,1,0,3,5,22,14.0,-2
3104,/h/hieldbu01,2020-12-26,SAC,,PHO,34:41,4,14,2,7,4,6,1,3,4,0,1,0,1,3,14,5.4,+1
3105,/h/hieldbu01,2020-12-27,SAC,,PHO,33:55,6,16,3,9,2,2,0,0,0,3,1,1,1,3,17,9.8,-18
3106,/h/hieldbu01,2020-12-29,SAC,,DEN,34:37,4,10,3,7,1,1,1,7,8,3,0,0,2,2,12,8.7,+8
3107,/h/hieldbu01,2020-12-31,SAC,@,HOU,37:47,7,18,5,15,0,0,0,3,3,5,0,1,2,3,19,11.1,-9
3108,/h/hieldbu01,2021-01-02,SAC,@,HOU,37:31,6,17,5,12,0,0,0,4,4,2,1,0,3,3,17,6.9,-3
3109,/h/hieldbu01,2021-01-04,SAC,@,GSW,29:59,3,12,3,11,1,2,0,6,6,1,0,1,2,2,10,2.8,-21
3110,/h/hieldbu01,2021-01-06,SAC,,CHI,35:12,3,15,2,9,2,2,0,3,3,3,1,0,1,3,10,2.5,+7
3111,/h/hieldbu01,2021-01-08,SAC,,TOR,32:27,6,14,3,9,0,0,0,5,5,6,1,0,1,3,15,12.1,-18
3112,/h/hieldbu01,2021-01-09,SAC,,POR,25:54,3,10,2,8,0,0,0,5,5,1,0,1,2,2,8,2.3,-26
3113,/h/hieldbu01,2021-01-11,SAC,,IND,30:46,6,11,6,11,0,0,0,4,4,3,1,0,2,3,18,13.8,0
3114,/h/hieldbu01,2021-01-13,SAC,,POR,38:16,9,21,8,18,0,0,0,6,6,5,1,0,0,5,26,19.2,+3
3115,/h/hieldbu01,2021-01-15,SAC,,LAC,29:15,3,11,2,9,1,1,0,1,1,5,1,0,2,3,9,4.1,-26
3116,/h/hieldbu01,2021-01-17,SAC,,NOP,35:45,5,12,5,11,3,3,0,4,4,3,1,1,2,4,18,13.0,+13
3117,/h/hieldbu01,2021-01-20,SAC,@,LAC,28:41,5,12,3,7,0,0,0,2,2,3,3,1,4,1,13,8.6,-12
3118,/h/hieldbu01,2021-01-22,SAC,,NYK,29:20,4,11,3,6,0,0,0,6,6,2,1,0,2,3,11,5.9,+12
3119,/h/hieldbu01,2021-01-27,SAC,@,ORL,37:31,10,17,7,12,2,2,0,5,5,3,3,1,1,2,29,26.6,+16
3120,/h/hieldbu01,2021-01-29,SAC,@,TOR,39:37,7,12,5,8,3,3,1,2,3,2,1,1,2,1,22,18.4,+7
3121,/h/hieldbu01,2021-01-30,SAC,@,MIA,36:39,6,15,6,13,0,0,0,5,5,3,3,0,4,3,18,11.3,+4
3122,/h/hieldbu01,2021-02-01,SAC,@,NOP,39:00,4,16,4,15,4,6,1,7,8,3,0,0,1,3,16,8.3,+12
3123,/h/hieldbu01,2021-02-03,SAC,,BOS,38:10,5,16,3,10,2,2,1,9,10,0,1,0,2,3,15,7.0,+8
3124,/h/hieldbu01,2021-02-06,SAC,,DEN,39:05,1,11,0,9,3,4,0,4,4,7,0,0,0,0,5,3.4,+1
3125,/h/hieldbu01,2021-02-07,SAC,@,LAC,38:00,7,18,3,9,5,5,1,8,9,2,0,0,3,1,22,13.3,+7
3126,/h/hieldbu01,2021-02-09,SAC,,PHI,37:51,7,20,6,16,1,1,0,8,8,4,0,1,3,5,21,10.7,-8
3127,/h/hieldbu01,2021-02-12,SAC,,ORL,33:17,7,15,5,12,0,0,1,3,4,4,1,0,1,5,19,13.7,-19
3128,/h/hieldbu01,2021-02-14,SAC,,MEM,31:33,2,10,1,8,3,3,2,4,6,1,0,0,2,2,8,2.3,-11
3129,/h/hieldbu01,2021-02-15,SAC,,BRK,33:51,7,13,6,9,1,1,0,3,3,4,1,0,4,1,21,15.0,-15
3130,/h/hieldbu01,2021-02-18,SAC,,MIA,24:45,2,10,1,8,0,0,0,0,0,3,1,1,2,2,5,-0.2,-10
3131,/h/hieldbu01,2021-02-20,SAC,@,CHI,35:29,10,21,3,11,0,0,0,4,4,3,1,0,1,3,23,14.4,+2
3132,/h/hieldbu01,2021-02-21,SAC,@,MIL,30:50,3,13,2,10,5,6,0,3,3,3,0,0,0,1,13,7.3,-10
3133,/h/hieldbu01,2021-02-23,SAC,@,BRK,36:34,3,9,3,6,2,2,0,5,5,4,1,1,2,1,11,9.5,-7
3134,/h/hieldbu01,2021-02-25,SAC,@,NYK,30:14,3,9,2,7,1,1,1,3,4,1,1,0,2,3,9,4.0,-22
3135,/h/hieldbu01,2021-02-26,SAC,@,DET,37:41,4,14,3,9,3,5,0,2,2,3,0,0,1,3,14,5.5,+2
3136,/h/hieldbu01,2021-02-28,SAC,,CHO,38:49,10,17,8,15,2,3,0,2,2,7,0,0,1,3,30,25.0,+12
3137,/h/hieldbu01,2021-03-03,SAC,,LAL,42:10,11,15,7,11,0,0,1,5,6,6,1,0,0,3,29,29.1,+1
3138,/h/hieldbu01,2021-03-04,SAC,@,POR,37:02,8,17,5,12,0,0,0,6,6,3,0,0,2,3,21,13.0,-5
3139,/h/hieldbu01,2021-03-11,SAC,,HOU,38:09,7,19,5,13,1,1,1,5,6,7,2,1,1,1,20,17.9,+14
3140,/h/hieldbu01,2021-03-13,SAC,@,ATL,36:48,4,16,2,11,0,0,3,1,4,5,0,0,0,3,10,5.1,-15
3141,/h/hieldbu01,2021-03-15,SAC,@,CHO,36:49,8,14,5,11,2,2,0,6,6,3,2,0,2,1,23,19.9,+6
3142,/h/hieldbu01,2021-03-17,SAC,@,WAS,30:47,4,13,3,9,5,5,1,4,5,3,1,0,2,4,16,9.9,-1
3143,/h/hieldbu01,2021-03-19,SAC,@,BOS,38:00,8,15,6,13,0,0,1,4,5,3,0,2,1,4,22,17.5,+10
3144,/h/hieldbu01,2021-03-20,SAC,@,PHI,34:07,9,17,7,13,0,0,0,5,5,3,0,0,2,1,25,17.9,-19
3145,/h/hieldbu01,2021-03-22,SAC,@,CLE,38:11,7,17,5,10,0,1,0,6,6,2,0,1,2,2,19,10.6,+19
3146,/h/hieldbu01,2021-03-24,SAC,,ATL,38:25,5,18,4,13,0,0,0,3,3,3,0,0,3,3,14,2.2,-3
3147,/h/hieldbu01,2021-03-25,SAC,,GSW,29:49,6,11,4,9,0,0,1,5,6,6,0,1,2,1,16,15.4,+12
3148,/h/hieldbu01,2021-03-27,SAC,,CLE,31:57,4,9,2,7,0,0,0,3,3,1,1,0,2,2,10,5.1,+9
3149,/h/hieldbu01,2021-03-29,SAC,@,SAS,33:43,7,13,5,9,1,1,1,3,4,1,1,0,0,4,20,15.4,+13
3150,/h/hieldbu01,2021-03-31,SAC,@,SAS,31:08,5,18,4,12,0,0,0,1,1,1,1,1,2,1,14,3.7,-12
3151,/h/hieldbu01,2021-04-02,SAC,,LAL,28:50,3,11,1,9,0,0,0,6,6,3,3,0,0,4,7,5.8,-19
3152,/h/hieldbu01,2021-04-03,SAC,,MIL,31:48,7,12,5,8,0,0,1,2,3,4,0,0,3,1,19,14.1,-2
3153,/h/hieldbu01,2021-04-05,SAC,@,MIN,32:22,6,17,6,16,0,0,0,7,7,3,2,1,3,2,18,11.6,-2
3154,/h/hieldbu01,2021-04-08,SAC,,DET,32:55,5,13,5,12,0,0,0,4,4,0,0,0,3,4,15,4.5,-7
3155,/h/hieldbu01,2021-04-10,SAC,@,UTA,33:56,7,17,4,13,1,2,0,5,5,7,1,0,0,3,19,15.7,-2
3156,/h/hieldbu01,2021-04-14,SAC,,WAS,35:42,6,13,4,9,3,3,0,3,3,2,1,2,3,3,19,12.8,+6
3157,/h/hieldbu01,2021-04-15,SAC,@,PHO,33:23,8,13,5,10,3,5,0,4,4,2,1,0,2,2,24,18.1,-8
3158,/h/hieldbu01,2021-04-18,SAC,@,DAL,22:41,1,5,0,4,0,0,0,3,3,1,2,1,0,0,2,3.2,+8
3159,/h/hieldbu01,2021-04-20,SAC,,MIN,29:33,3,11,3,11,2,2,0,4,4,2,1,1,2,2,11,6.0,-8
3160,/h/hieldbu01,2021-04-21,SAC,,MIN,38:09,11,16,7,11,0,0,1,5,6,5,0,1,1,3,29,26.4,+13
